Name,Alternate Names,Population,Timezone,Geo_lat,Geo_long,km_to_moscow
Khotkovo,Хотьково,21612,3.0,56.2516982,37.9396017,59.08
Khotynets,"Khotinets,Khotynec,Khotynets,Хотынец",4182,3.0,53.1286,35.3966,325.07
Khovu-Aksy,"Khovu-Aksy,Хову-Аксы",3675,7.0,51.13294,93.71286,3646.99
Khrabrovo,"Chrabroe,Hrabrovo,Khrabrovo,Povunden,Powanden,Powunden,Powuneen,Храброво",2143,2.0,54.89709,20.58035,1079.11
Khrebtovaya,"Izbushechnaya,Khrebtovaja,Khrebtovaya,Verkhnyaya Khrebtovaya,Хребтовая",2017,8.0,56.7032,104.2494,3954.78
Khrenovoye,"Chernowje,Chrenowje,Khrenovo,Khrenovoe,Khrenovoje,Khrenovoye,Хреновое",5476,3.0,51.1183,40.2904,544.78
Khryashchevka,"Khrjashhevka,Khrjasjtsjevka,Khryashchevka,Khryashcheyevka,Хрящевка",3210,4.0,53.8119,49.0916,765.85
Khuchni,"Khuchni,Khunchi,Khutsjni,Хучни",3637,3.0,41.95137,47.94892,1706.47
Khudoyelanskoye,"Khudo-Elan',Khudo-Jelan,Khudoelanskoe,Khudoyelan',Khudoyelanskaya,Khudoyelanskoye,Khudoyelan’,Худо-Елань,Худоеланское",2000,8.0,54.70375,99.63042,3801.0
Khulimsunt,"Khulim-Sund,Khulimsunt,Khulyum-Sunt,Хулимсунт",2409,5.0,62.86333,61.64361,1562.8
Khumalag,"Khumalag,Хумалаг",3906,3.0,43.24031,44.47521,1475.08
Khunzakh,"Khumsakh,Khunzakh,Хунзах",3955,3.0,42.54286,46.70605,1607.58
Khurba,"Khurba,Хурба",5537,10.0,50.40657,136.88276,6071.76
Khuzhir,"Khoujir,Khuzhir,Khuzhirtuy,Khuzhirtuyskiy,Mal.Khuzhir,Мал.Хужир,Хужир",1118,8.0,53.19389,107.33972,4321.04
Khvalovo,"Khvalovo,Хвалово",1514,3.0,59.94774,32.73723,548.28
Khvalynsk,"Chvalynsk,Chwalynsk,Chwałyńsk,Hvalinsk,Hvalynsk,Jvalynsk,Khvalins'k,Khvalinsk,Khvalynsk,Xvalinsk,Xvalınsk,he wa lun si ke,heuballinseukeu,khfalynsk,khwalynsk,Ĥvalinsk,Хвалинск,Хвалинськ,Хвалынск,Хвалынск балһсн,خفالينسك,خوالینسک,赫瓦倫斯克,흐발린스크,Хвалынск",13437,4.0,52.4906,48.1058,772.77
Khvastovichi,"Khastovichi,Khvastovichi,Khvastovitsji,Хвастовичи",4545,3.0,53.46814,35.09294,301.44
Khvatovka,"Khvatovka,Хватовка",2301,4.0,52.35236,46.56282,694.91
Khvorostyanka,"Khvorostjanka,Khvorostyahka,Khvorostyanka,Хворостянка",4899,4.0,52.6096,48.9597,815.46
Khvoynaya,"Chwoinaja,Khvojnaja,Khvoynaya,Хвойная",6637,3.0,58.89665,34.512,396.09
Kichera,"Kichera,Kitsjera,Кичера",1593,8.0,55.93874,110.10122,4311.15
Kichmengskiy Gorodok,"Kichmengskij Gorodok,Kichmengskiy Gorodok,Kichmenskiy Gorodok,Kitsjmengskij Gorodok,Кичменгский Городок",6623,3.0,59.98164,45.78543,673.39
Kideksha,"Kideksha,Кидекша",8301,3.0,56.42381,40.52146,195.11
Kievskiy,"Kievskij,Kievskiy,Kiyevskiy,Киевский",9700,3.0,55.42999,36.8666,59.15
Kikerino,"Kikerino,Kikkeri,Кикерино",1995,3.0,59.46466,29.62729,629.21
Kiknur,"Kiknur,Кикнур",5246,3.0,57.30405,47.20037,612.02
Kilemary,"Kilemary,Килемары",3903,3.0,56.77848,46.86499,581.98
Kil’mez’,"Kil'ma,Kil'mez',Kil’ma,Kil’mez’,Кильмезь",5954,3.0,56.94459,51.06363,837.76
Kimil’tey,"Kimil'tej,Kimil'tey,Kimiltei,Kimiltej,Kimil’tey,Кимильтей",1850,8.0,54.1337,101.9811,3964.85
Kimovsk,"Bol'shaja Mikhajlovka,Bol'shaya Mikhaylovka,Bol’shaya Mikhaylovka,Kimausk,Kimovsk,Kimowsk,Kímovsk,Mikhajlovka,Mikhaylovka,ji mo fu si ke,kimobseukeu,kimofusuku,kymwfsk,Большая Михайловка,Кимовск,Кімаўск,Михайловка,كيموفسك,کیموفسک,キモフスク,基莫夫斯克,키몹스크,Кимовск",31947,3.0,53.97312,38.53502,206.39
Kimry,"Kimrai,Kimri,Kimro,Kimry,Kimrî,Kimrõ,Kimrı,ji mu lei,kimli,kimurui,kymry,Кимри,Кимры,Кімри,Кімры,كيمري,کیمری,キームルィ,基姆雷,킴리,Кимры",52070,3.0,56.87456,37.35957,125.79
Kinel,Кинель,34472,4.0,53.2210298,50.6343776,885.18
Kinel’,"Kinel,Kinel',Kinel’,Кинель",34336,4.0,53.22571,50.62907,884.65
Kinel’-Cherkassy,"Kinel'-Cherkassy,Kinel'-Cherkasy,Kinel’-Cherkassy,Kinel’-Cherkasy,Кинель-Черкассы",18393,4.0,53.4706,51.47431,926.01
Kineshma,"Kinechma,Kineixma,Kineschma,Kineshima,Kineshma,Kineshme,Kinesima,Kinesjma,Kinesma,Kineszma,Kineŝma,Kineşma,Kinešima,Kinešma,Kineșma,Kiněšma,Kíneixma,Kíneshma,ji nie shen ma,kineshima,kinesima,kinesyuma,kynshma,kynyshma,Кинешма,Кинешме,Киңәшмә,Кінешма,كينيشما,کینشما,کینیشما,キネシマ,基涅什马,키네슈마,키네시마,Кинешма",92983,3.0,57.43665,42.12766,333.64
Kingisepp,"Jaama,Jamburg,Juama,Kinghisepp,Kingisep,Kingisepa,Kingisepp,Kingiseppu,Kingissepp,Kinguissepp,Yamburg,jin ji xie pu,king-gisepeu,kingisepeu,kingiseppu,kynghysyb,kyngysp,kyngysyp,qyngysp,Кингисеп,Кингисепп,Кингисєппъ,Кінгісеп,Кінгісепп,קינגיספ,كينغيسيب,کینگیسپ,کینگیسیپ,კინგისეპი,キンギセップ,金吉谢普,킨기세프,킹기세프,Кингисепп",50566,3.0,59.37627,28.61409,670.34
Kipen’,"Kipen,Kipen',Kipen’,Kuippina,Prokovsino,Verkhnyaya Kipen',Verkhnyaya Kipen’,Кипень",3098,3.0,59.67407,29.84977,634.03
Kirensk,"KCK,Kirehnsk,Kirensk,Kirenskaj,Kirenszk,Kireńsk,Kírensk,ji lian si ke,kilenseukeu,kirensuku,kyrnsk,kyrynsk,Киренск,Киренскай,Кірэнск,كيرينسك,کیرنسک,キレンスク,基廉斯克,키렌스크,Киренск",13308,8.0,57.78528,108.11194,4104.8
Kireyevsk,"Kireevka,Kireevsk,Kireievsk,Kirejevsk,Kirejewsk,Kireyevka,Kireyevsk,Kireïevsk,Kiriejewsk,Kirjejewsk,Kiréyevsk,ji lie ye fu si ke,kileyebseukeu,kireefusuku,kyryfsk,kyryyfsk,Киреевка,Киреевск,Кирејевск,كيرييفسك,کیریفسک,キレーエフスク,基列耶夫斯克,키레옙스크,Киреевск",25585,3.0,53.9319555,37.9220351,203.35
Kirgiz-Miyaki,"Kirgiz-Mayaki,Kirgiz-Mijaki,Kirgiz-Miyaki,Киргиз-Мияки,Киргиз-Міяки,Кыргыз-Миякә,Ҡырғыҙ-Миәкә,Կիրգիզ-Միյակի",7673,5.0,53.6324,54.7979,1126.0
Kirillov,"Kirillov,Кириллов,Кириллов",7735,3.0,59.8591523,38.3748782,458.87
Kirishi,"Kirichi,Kirisai,Kirischi,Kirishi,Kirisi,Kirisji,Kiriszy,Kiriŝi,Kirišai,Kiriši,Kiriși,Kiryshy,Kírishi,ji li xi,kilisi,kyryshy,Кириши,Кірышы,Кіріши,كيريشي,کیریشی,კირიში,基里希,키리시,Кириши",56190,3.0,59.47417,32.04007,530.25
Kiritsy,"Kiricy,Kiritsy,Кирицы",1255,3.0,54.2862,40.3572,238.96
Kirov,"KVX,Khlynov,Kirau,Kirof,Kirov,Kirov i Kirov oblast,Kirova,Kirovas,Kirow,Kírov,Viatka,Vyatka,Wjatka,ji luo fu,kilopeu,kirofu,kirova,kyrwf,kyrwf  kyrwf awblast,kyrww,qyrwb,Киров,Кіраў,Кіров,Կիրով,קירוב,كيروف,کیروف,کیروف، کیروف اوبلاست,کیروو,किरोव,კიროვი,キーロフ,基洛夫,키로프,Киров",507155,3.0,58.59665,49.66007,790.48
Kirovgrad,"Kalata,Kiraugrad,Kirovgrad,Kirovgrád,Kirovnkrant,Kirovqrad,Kirowgrad,ji luo fu ge lei,kilobeugeuladeu,kyrwfghrad,kyrwfgrad,Κιροβγκράντ,Кировград,Кіраўград,Кіровград,كيروفغراد,کیروفگراد,基洛夫格勒,키로브그라드,Кировград",22685,5.0,57.42972,60.05972,1380.28
Kirovo-Chepetsk,"Chepets,Chepetsk,Cheptsa,Kirava-Chapeck,Kirovo Chepetsk,Kirovo-Cepeck,Kirovo-Cepetsk,Kirovo-Chepec'k,Kirovo-Chepeck,Kirovo-Chepetsk,Kirovo-Chepetskiy,Kirovo-Tchepetsk,Kirovo-Tsepetsk,Kirovo-Tsjepetsk,Kirovo-Tšepetsk,Kirovo-Çepetsk,Kirovo-Ĉepeck,Kirovo-Čepeck,Kirowo-Czepieck,Kirowo-Tschepezk,Ust'-Chepetskoye,Ust'-Cheptsa,Ust’-Chepetskoye,Ust’-Cheptsa,ji luo wo-qie pei ci ke,kilobochepecheukeu,kyrwfw-chptsk,kyrwfw-tshybytsk,kyrww chpytsk,Кирово-Чепетск,Кирово-Чепецк,Кірава-Чапецк,Кірово-Чепецьк,كيروفو-تشيبيتسك,کیروفو-چپتسک,کیروّو چپیتسک,基洛沃-切佩茨克,키로보체페츠크,Кирово-Чепецк",90252,3.0,58.55091,50.031,809.4
Kirovsk,"Hiipina,Hiipinae,Hiipinä,KVK,Khibinogorsk,Kirausk,Kirovs'k,Kirovsk,Kirovskas,Kirowsk,Kírovsk,ji luo fu si ke,kilobseukeu,kirofusuku,kyrwfsk,kyrwfsk  awblast mwrmansk,Кировск,Кіраўск,Кіровськ,كيروفسك,کیروفسک، اوبلاست مورمانسک,キロフスク,基洛夫斯克,키롭스크,Кировск",29605,3.0,67.61475,33.67274,1334.68
Kirovskaya,"Kirovskaja,Kirovskaya,Кировская",5918,3.0,46.9748,40.0402,990.25
Kirovskiy,"Kirovskij,Kirovskiy,Uspenka,Uspenovka,Usupenka,Кировский",9467,10.0,45.09272,133.50084,6337.57
Kirs,"Kirs,Kirsinskiy,Kirsz,ji er si,kyrs,kyrs  rwsyh,Кирс,Кірс,كيرس,کیرس، روسیه,基爾斯,Кирс",11385,3.0,59.33829,52.24402,957.03
Kirsanov,"Kirsanau,Kirsanov,Kirsanow,Kirsànov,Kirsánov,ji er sa nuo fu,kyrsanwf,Кирсанов,Кирсанов балһсн,Кірсанаў,كيرسانوف,کیرسانوف,基爾薩諾夫,Кирсанов",17975,3.0,52.65494,42.72236,478.23
Kirya,"Kirja,Kirya,Киря",2402,3.0,55.08102,46.86091,587.82
Kirzhach,"Kirjac,Kirjatch,Kirjatx,Kirschatsch,Kirshatsch,Kirzac,Kirzacz,Kirzats,Kirzhach,Kirzjatj,Kirzjatsj,Kirĵaĉ,Kirżacz,Kiržatš,Kiržač,ji er zha qi,kileujachi,kirujachi,kyrjatsh,kyrzhach,Киржач,Кіржач,كيرجاتش,کیرژاچ,キルジャチ,基爾扎奇,키르자치,Киржач",30566,3.0,56.15273,38.85509,89.09
Kiselëvsk,"Kiselevsk,Kiseljovsk,Kiselyovsk,Kiselëvsk,Kisjaljousk,Kisseljowsk,Kizelovsk,Киселевск,Киселёвск,Кісялёўск",104000,7.0,53.99,86.6621,3078.3
Kishcha,"Kishali,Kishcha,Kishcha-Makhi,Kishha,Kisjtsja,Verkhnyaya Kishcha,Кища",3821,3.0,42.17677,47.58117,1671.78
Kishpek,"Kishpek,Kisjpek,Кишпек",4327,3.0,43.655,43.64083,1411.9
Kislovodsk,"Kislavodsk,Kislovods'k,Kislovodsk,Kislovodsk - Kislovodsk,Kislovodsk - Кисловодск,Kislovodskas,Kislowodsk,Kislowodzk,Kisslowodsk,Kisłowodzk,Nartsaneh,ji ci luo wo ci ke,kiseullobocheukeu,kisurovuotsuku,kslwwwdsk,kyslwfwdsk,qyslwbwdsq,Кисловодск,Кисловодск балһсн,Кисловодськ,Кіславодск,Нартсанэ,Կիսլովոդսկ,קיסלובודסק,كيسلوفودسك,کسلووودسک,کیسلوفودسک,キスロヴォツク,基兹洛沃茨克,키슬로보츠크,Кисловодск",132771,3.0,43.91333,42.72083,1365.47
Kislyakovskaya,"Kishakovskaya,Kisljakovskaja,Kislyakovskaya,Kizlyakovskaya,Кисляковская",5501,3.0,46.4417,39.675,1045.1
Kitovo,"Kitovo,Китово",2934,3.0,56.86586,41.28246,257.81
Kitoy,"Kitoi,Kitoj,Kitoy,Китой",3953,8.0,52.6,103.9,4161.48
Kiyasovo,"Kijasovo,Kiyasovo,Киясово",3265,4.0,56.34907,53.12439,963.3
Kiyevskoye,"Kievskaya,Kievskoe,Kievskoi,Kiewskoje,Kijevskoje,Kiyevskoye,Киевское",4727,3.0,45.03829,37.88829,1191.49
Kizel,"Kisel,Kizel,Kiziel,Kizieł,Kydzol,Kydzol',Kízel,ji ze er,kyzl,Кизел,Кыдзоль,Кыдзӧл,Кізел,كيزل,کیزل,基澤爾,Кизел",21807,5.0,59.04709,57.64767,1249.31
Kizema,"Kizema,Kizima,Кизема",3644,3.0,61.11304,44.83017,728.27
Kizhinga,"Kizhinga,Kizjinga,Кижинга",6459,8.0,51.8476,109.90795,4548.73
Kizilyurt,"Chir-Yurt,Kiziljurt,Kizilyurt,Kizyl-Yurt,Tschir-jurt,Кизилюрт,Кизилюрт",36187,3.0,43.203825,46.8729636,1544.19
Kizlyar,"Kisljar,Kizilyar,Kizlar,Kizljar,Kizlyar,kijeullyaleu,kizljar,Кизляр,키즐랴르,Кизляр",50564,3.0,43.84686,46.70977,1473.09
Kizner,"Kizner,Кизнер",9847,4.0,56.27489,51.508,864.0
Kletnya,"Kletnja,Kletnya,Lyudinka,Клетня",13658,3.0,53.38981,33.21732,386.36
Kletskaya,"Kleckaja,Klets'ka,Kletskaia,Kletskaja,Kletskaya,Kletskaïa,Kletski,Kletskij,Kletskiy,Klyetskaya,ke lie ci ka ya,kuretsukaja,Клетская,Клетски,Клетский,Клетська,Клецкая,Կլետսկայա,クレツカジャ,克列茨卡亚",5362,3.0,49.31455,43.05844,804.38
Klichka,"Klichka,Klichki,Klitsjka,Кличка",2514,9.0,50.4457,117.996,5092.22
Klimovo,"Klimov,Klimovo,Климово",14482,3.0,52.37877,32.1963,515.23
Klimovsk,"Klimausk,Klimovs'k,Klimovsk,Klimovska,Klimovskaj,Klimovskas,Klimovskiy,Klimowsk,Kļimovska,ke li mo fu si ke,klymwfsk,klymwwsk,kurimofusuku,Климовск,Климовск балһсн,Климовскай,Климовськ,Клімаўск,كليموفسك,کلیموفسک,کلیمووسک,クリモフスク,克利莫夫斯克",55206,3.0,55.36352,37.52984,43.56
Klin,"Klin,Klina,Kline,Kļina,Ulin,ke lin,keullin,kln,klyn,kurin,Клин,Клин балһсн,Клін,كلين,کلن,کلین,クリン,克林,클린",80778,3.0,56.33342,36.73195,84.78
Klintsy,"Klincad,Klince,Klinci,Klincy,Klinti,Klintsi,Klintso,Klintsy,Klintsõ,Klinzy,Klințî,Klińce,Kļinci,ke lin qi,keullinchi,klntsy,klyntsy,kurintsui,qlynzy,Клинтси,Клинци,Клинцы,Клинцы балһсн,Клинці,Клінцы,קלינצי,كلينتسي,کلنتسی,کلینتسی,クリンツィ,克林齊,클린치,Клинцы",66336,3.0,52.76033,32.23905,482.07
Klyavlino,"Kljavlino,Klyavlino,Клявлино",6318,4.0,54.26491,52.02674,931.91
Klyuchevsk,"Kljuchevsk,Kljutsjevsk,Klyuchevsk,Teply-Klyuch,Teplyy Klyuch,Tëplyy Klyuch,Ключевск",1955,5.0,57.1216,60.9414,1434.88
Klyuchevskiy,"Kljuchevskij,Kljutsjevskij,Klyuchevskiy,Klyuchevskoy,Klyuchi,Ключевский",1621,9.0,53.5336,119.45269,4957.19
Klyuchi,"Klioutchi,Klioutsi,Kliuchi,Kliuchí,Kliuciai,Kliutxi,Kliutxí,Kliučiai,Kljoetsji,Kljuchi,Kljuchy,Kljuci,Kljutji,Kljutschi,Kljutsji,Ključi,Kluchi,Kluci,Kluczi,Kluĉi,Klychi,Klyuchevsk,Klyuchi,Klyutchi,ke liu qi,keullyuchi,kuryuchi,Κλιουτσί,Ключи,Ключы,Ключі,クリュチ,克柳奇,클류치",10000,12.0,56.32035,160.84541,6547.07
Knevichi,"Knevichi,Knevitsji,Кневичи",4605,10.0,43.39975,132.18808,6408.39
Knyaginino,"Knjaginino,Knyaginin,Knyaginino,Knyayinino,Княгинино,Княгинино",6923,3.0,55.82213,45.03482,463.71
Knyaze-Volkonskoye,"Knjaze-Volkonskoe,Knjaze-Volkonskoje,Knyaze-Volkonka,Knyaze-Volkonskoye,Князе-Волконское",8936,10.0,48.46547,135.45582,6160.06
Kobrinskoye,"Kobrino,Kobrinskoe,Kobrinskoje,Kobrinskoye,Кобринское",1158,3.0,59.4225,30.12389,604.28
Kochenëvo,"Kochenevo,Kochenjovo,Kochenova,Kochenëvo,Konchenevo,Koyschenewo,Коченёво",16446,7.0,55.0218,82.202,2768.41
Kochevo,"Kochevo,Kotsjevo,Кочево",3261,5.0,59.5974,54.3147,1077.29
Kochki,"Kochki,Kochkovskoye,Kotsjki,Кочки",4101,7.0,54.33583,80.48056,2691.63
Kochkurovo,"Kochkurovo,Kotsjkurovo,Кочкурово",3185,3.0,54.03576,45.41845,533.87
Kochubey,"Kochubej,Kochubey,Kotsjubej,Кочубей",6815,3.0,44.38611,46.5825,1413.97
Kochubeyevskoye,"Kochubeevskoe,Kochubeyevskoye,Kotschubejewskoje,Кочубеевское",28491,3.0,44.64417,41.84528,1270.72
Kodino,"Kodino,Кодино",1970,3.0,63.71976,39.64465,893.1
Kodinsk,"KNY,Kadzinsk,Kodinsk,Kodinskaya,Kodinskaya Zaimka,Kodinskij,Kodinskiy,Kodynsk,Kodyńsk,Kódinsk,ke jin si ke,kwdynsk,Кадзінск,Кодинск,Кодинский,كودينسك,کودینسک,科金斯克,Кодинск",15670,7.0,58.60629,99.17398,3592.07
Kogalym,"KGP,Kagalym,Kogalim,Kogalom,Kogalym,Kogalymas,Kogalîm,Kogalõm,Kogalım,Kogałym,Koqalim,Koqalım,ke jia lei mu,kogarimu,kwgalym,kwghalym,Кагалым,Когалим,Когалым,كوغاليم,کوگالیم,コガリム,科加雷姆,Когалым",58192,5.0,62.2639527,74.4829794,2196.16
Kokhma,"Kochma,Kohma,Kokhma,Koxma,Koĥma,ke he ma,kwkhma,Кохма,كوخما,کوخما,科赫馬,Кохма",29408,3.0,56.9324606,41.0931657,251.26
Kokino,"Kokina,Kokino,kwkynw  bryansk awblasty,Кокино,کوکینو، بریانسک اوبلاستی",4616,3.0,52.49756,34.77943,406.28
Kokorevka,"Kokorevka,Кокоревка",2403,3.0,52.58747,34.27603,413.52
Kokoshkino,"Kokoshkino,Кокошкино",9818,3.0,55.59769,37.1695,32.83
Kokrek,"Kokrek,Кокрек",4181,3.0,43.23639,46.72665,1536.39
Koksovyy,"Koksovyj,Koksovyy,Коксовый",8458,3.0,48.19742,40.64325,865.06
Kokuy,"Kodui,Koduy,Kokuj,Kokur,Kokuy,Kokuyskaya,Nokuy,Poselok Kukuyskiy,Posëlok Kukuyskiy,Кокуй",7767,9.0,52.20634,117.55412,4946.28
Kola,"Cola,Gorod Kola,Guoladat,Guoládat,Kol,Kola,Kolo,Kualok,Kuola,Kuâlõk,ke la,kola,kolla,kora,kwla,Кола,Коло,كولا,کولا,कोला,コラ,科拉,콜라,Кола",10600,3.0,68.88138,33.01769,1478.09
Kolchanovo,"Kolchanovo,Koltsjanovo,Колчаново",2802,3.0,60.01647,32.58837,559.24
Kolchugino,Кольчугино,45804,3.0,56.3327254,39.391336,127.79
Kolobovo,"Kolobovo,Колобово",2910,3.0,56.70199,41.34173,253.34
Kolodeznyy,"Kolodeznyj,Kolodeznyy,Колодезный",5857,3.0,51.33333,39.18333,502.12
Kologriv,"Kologriv,Kologriw,Kołogriw,ke luo ge li fu,kollogeulipeu,korogurifu,kwlwghryf,kwlwgryf,Кологрив,كولوغريف,کولوگریف,コログリフ,科洛格里夫,콜로그리프,Кологрив",3605,3.0,58.82667,44.31831,527.86
Kolomenskoye,"Kolomenskoe,Kolomenskoye,Коломенское",30000,3.0,55.66667,37.68333,10.42
Kolomna,"Columna,Kalomna,Kolom'na,Kolomna,Kolomnae,Kolomno,Kołomna,ke luo mu na,kollomna,koromuna,kwlwmna,qwlwmnh,Каломна,Коломнæ,Коломна,Коломна балһсн,Коломно,Коломьна,Կոլոմնա,קולומנה,كولومنا,کولومنا,コロムナ,科洛姆纳,콜롬나,Коломна",147690,3.0,55.07108,38.78399,105.71
Kolomyagi,"Kolomaeki,Kolomjagi,Kolomyagi,Kolomäki,Коломяги",39945,3.0,60.02427,30.28491,642.24
Kolosovka,"Kolosova,Kolosovka,Колосовка",5759,6.0,56.46779,73.61096,2207.61
Kolpashevo,"Kolpashev,Kolpashevo,Kolpasjevo,Колпашево,Колпашево",27876,7.0,58.31306,82.90889,2702.93
Kolpino,"Koljpino,Kolpina,Kolpinas,Kolpino,Kolppina,Kołpino,ke er pi nuo,kolpino,kwlbynw,kwlpynw,Колпино,Колпіна,كولبينو,کولپینو,კოლპინო,科爾皮諾,콜피노",138979,3.0,59.75069,30.58856,608.89
Kolpna,"Kolpna,Kolpny,Колпна,Колпны",7081,3.0,52.2226,37.03096,394.33
Koltubanovskiy,"Koltubanka,Koltubanovskij,Koltubanovskiy,Kotlubanka,Колтубановский",3831,5.0,52.9407,52.0269,982.83
Koltushi,"Keltto,Koltushi,Колтуши",10000,3.0,59.92969,30.64465,620.64
Kolyshley,"Kolishlei,Kolyshlej,Kolyshley,Kolysjlej,Колышлей",8371,3.0,52.7005,44.5367,563.09
Kolyubakino,"Koljubakino,Kolyubakino,Kolyubakovo,Колюбакино",2724,3.0,55.668,36.53234,68.5
Kolyvan’,"Kolyban,Kolyvan,Kolyvan',Kolyvan’,Колывань",10807,7.0,55.3053,82.7391,2789.66
Kol’chugino,"Kellerovo,Kol'chugino,Koltschugino,Koltsjugino,Kol’chugino,Кольчугино",45912,3.0,56.3045,39.37656,125.47
Kol’tsovo,"Kol'covo,Kol'tsovo,Koltsovo,Kol’tsovo,Кольцово",9976,7.0,54.9376,83.1825,2830.29
Komarichi,"Komarich,Komarichi,Komaritschi,Komaritsji,Комаричи",7090,3.0,52.42086,34.79758,413.44
Komarikhinskiy,"Komarikha,Komarikhinskaya,Komarikhinskij,Komarikhinskiy,Комарихинский",1510,5.0,58.0979,57.1163,1207.19
Komarovo,"Kellomaeki,Kellomaki,Kellomayki,Kellomäki,Kelomyaki,Kelomyakki,Komarovo,Komarowo,Комарово",1230,3.0,60.1866,29.80865,673.76
Komendantsky aerodrom,"Komendantskij aehrodrom,Комендантский аэродром",84052,3.0,60.00448,30.27523,641.08
Kommunar,"Kamunar,Kommoenar,Kommounar,Kommunar,Kommunar i Leningrad oblast,Komunar,Komunara,ke mu na er,komunaru,kwmwnar,kwmwnar  awblast lnyngrad,Камунар,Коммунар,Комунар,كومونار,کومونار، اوبلاست لنینگراد,კომუნარი,コムナル,科穆納爾,Коммунар",20265,3.0,59.6215133,30.3934125,607.14
Kommunarka,"Kommunarka,Sovkhoz Kommunarka,Коммунарка",4684,3.0,55.56952,37.48932,21.8
Kommunisticheskiy,"Kommunisticheskij,Kommunisticheskiy,Samza,Коммунистический,Самза",2690,5.0,61.67889,64.48194,1670.11
Komsomol'skoye,"Bol'shiye Koshelei,Bol'shoy Kosheley,Komsomol'skoe,Komsomol'skoye,Komsomolskoje,Kosheley,Комсомольское",4839,3.0,55.25667,47.54608,627.25
Komsomolets,"Komsomolec,Komsomolets,Sovkhoz Komsomolets,Комсомолец",3678,3.0,52.7686,41.28683,408.44
Komsomolsk,Комсомольск,8693,3.0,57.0273052,40.3776851,221.34
Komsomolsk-on-Amur,"KXK,Komsomol's'k-na-Amuri,Komsomol'sk,Komsomol'sk-na-Amure,Komsomoljsk-na-Amuru,Komsomolsk am Amur,Komsomolsk del Amur,Komsomolsk-na-Amure,Komsomolsk-on-Amur,Komsomolsk-sur-l'Amour,Komsomol’sk,Permskoye,a mu er he pan gong qing cheng,komsomolseukeunaamule,komusomorisuku・na・amure,Комсомольск-на-Амуре,Комсомольськ-на-Амурі,コムソモリスク・ナ・アムーレ,阿穆尔河畔共青城,콤소몰스크나아무레,Комсомольск-на-Амуре",275908,10.0,50.55034,137.00995,6066.19
Komsomol’sk,"Komsomol'sk,Komsomol’sk,Комсомольск",8975,3.0,57.02944,40.37566,221.4
Komsomol’skiy,"Komsomol'skij,Komsomol'skiy,Komsomolskij,Komsomol’skiy,Krasnyy Kamyshanik,Комсомольский",5099,3.0,45.33,46.0428,1300.77
Konakovo,"Kanakova,Konakovo,Konakowo,Kuznetsova,Kuznetsovo,ke na ke wo,konakobo,konakovuo,kwnakwfw,Канакова,Конаково,كوناكوفو,کوناکوفو,コナコヴォ,科納科沃,코나코보,Конаково",42239,3.0,56.70153,36.77305,117.7
Kondinskoye,"KXD,Kondinskoe,Kondinskoje,Kondinskoye,Nakhrachi,Кондинское",4166,5.0,59.64806,67.41,1805.8
